Gender,Age,Education_Level,Relationship_Status,Unit,Decision_skill_possess,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Compensation_and_Benefits,Work_Life_balance,VAR1,VAR5,VAR6,VAR7,Attrition_rate
M,62,4,Single,Operarions,Directive,40.0,4,23,0,3,8,type2,4.0,3,3,8,3,0.0798
F,29,3,Married,Accounting and Finance,Analytical,6.0,2,62,1,2,7,type2,1.0,1,3,8,3,0.1413
F,45,3,Married,Sales,Analytical,7.0,1,40,1,3,2,type3,4.0,3,3,7,3,0.009000000000000001
F,31,1,Single,IT,Analytical,5.0,4,58,1,3,8,type1,2.0,3,2,8,4,0.1391
F,35,4,Married,Purchasing,Behavioral,7.0,4,67,0,2,7,type2,3.0,3,3,6,3,0.6378
F,22,3,Married,Sales,Analytical,3.0,3,67,1,2,8,type3,3.0,4,3,7,4,0.0514
M,23,1,Married,IT,Analytical,4.0,2,40,0,3,6,type2,1.0,4,3,6,5,0.1275
M,39,3,Married,Human Resource Management,Analytical,4.0,2,39,1,5,4,type0,2.0,3,4,8,4,0.158
M,26,4,Married,Logistics,Analytical,3.0,3,28,0,5,5,type3,1.0,4,3,8,3,0.8208
F,37,3,Married,Logistics,Analytical,11.0,3,32,1,3,3,type2,4.0,3,3,6,5,0.0523
M,24,3,Married,Accounting and Finance,Analytical,5.0,1,69,1,4,7,type2,4.0,3,4,9,3,0.0969
F,53,4,Married,Logistics,Analytical,13.385064177362894,4,63,2,2,8,type2,2.0,4,2,5,3,0.2867
F,27,4,Married,Security,Behavioral,4.0,2,38,2,3,4,type3,4.0,3,2,7,3,0.199
M,33,3,Married,IT,Behavioral,10.0,1,22,1,1,4,type2,1.0,3,4,6,3,0.0513
M,37,3,Married,IT,Behavioral,15.0,1,44,0,3,4,type3,3.0,1,3,5,5,0.0609
F,52,4,Single,Sales,Directive,14.0,2,50,1,4,8,type2,4.0,3,2,6,5,0.1649
F,30,3,Single,Sales,Directive,7.0,2,69,2,4,7,type2,4.0,2,2,8,3,0.165
F,59,1,Single,Production,Directive,28.0,4,29,0,2,4,type0,1.0,3,4,5,2,0.157
F,63,4,Single,Marketing,Directive,40.0,2,73,1,2,4,type3,2.0,3,3,7,3,0.199
M,39,5,Single,Human Resource Management,Directive,4.0,3,59,0,3,5,type2,4.0,3,2,5,3,0.054000000000000006
M,21,4,Married,Sales,Conceptual,2.0,1,20,1,4,1,type2,2.0,4,2,7,3,0.0262
M,21,1,Married,IT,Conceptual,2.0,1,54,1,1,6,type2,3.0,2,1,5,1,0.1563
F,28,4,Married,Security,Directive,4.0,3,53,1,4,8,type2,2.0,3,2,9,3,0.5469
M,24,3,Married,Operarions,Conceptual,5.0,1,67,0,2,8,type3,1.0,4,3,7,4,0.0921
F,36,3,Married,Operarions,Conceptual,13.0,1,34,1,2,5,type3,3.0,2,3,7,3,0.2435
F,42,2,Married,Human Resource Management,Conceptual,19.0,4,37,1,1,2,type3,1.0,5,2,8,5,0.9882
M,33,1,Single,Sales,Directive,9.0,1,44,0,4,8,type3,3.0,5,3,8,3,0.0694
F,55,2,Married,R&D,Analytical,17.0,1,31,0,3,6,type2,3.0,3,2,6,4,0.025
F,20,4,Single,Sales,Behavioral,1.0,1,26,0,3,8,type2,3.0,3,2,8,3,0.2784
F,44,3,Single,Marketing,Conceptual,9.0,4,53,1,2,8,type2,4.0,3,3,7,3,0.0692
M,47,3,Married,IT,Conceptual,10.0,3,60,1,3,6,type3,1.0,4,4,8,4,0.1218
M,56,3,Married,Operarions,Directive,22.0,1,46,0,2,9,type2,1.0,3,3,9,3,0.1679
M,23,4,Married,IT,Analytical,4.0,4,59,1,5,7,type3,2.0,3,4,5,3,0.0352
M,51,5,Single,IT,Analytical,12.0,2,52,1,2,7,type3,4.0,3,2,8,3,0.2279
M,59,3,Married,Accounting and Finance,Conceptual,21.0,3,22,1,3,8,type2,4.0,4,4,5,5,0.1072
F,25,4,Single,Human Resource Management,Behavioral,6.0,4,21,2,3,5,type2,1.0,4,4,8,3,0.2403
M,52,3,Married,Purchasing,Behavioral,27.0,1,50,0,3,9,type2,2.0,4,2,7,3,0.1787
F,32,3,Married,Purchasing,Conceptual,3.0,2,52,1,5,6,type3,1.0,3,2,7,3,0.1153
F,24,4,Married,Operarions,Analytical,5.0,3,45,1,2,5,type2,1.0,2,3,7,3,0.4886
M,43,5,Single,Quality,Behavioral,19.0,1,74,1,2,8,type2,4.0,4,1,7,2,0.4683
F,38,4,Single,IT,Conceptual,11.0,4,40,1,4,4,type2,3.0,3,3,8,5,0.0307
F,23,4,Single,IT,Directive,4.0,3,73,1,3,8,type3,3.0,3,3,8,4,0.7829999999999999
M,20,3,Married,Logistics,Directive,1.0,1,30,2,4,5,type3,3.0,3,1,8,3,0.0655
M,64,3,Married,Logistics,Analytical,28.0,4,53,0,4,5,type2,4.0,4,4,8,3,0.1002
F,19,3,Single,Human Resource Management,Conceptual,0.0,0,71,1,5,8,type4,1.0,3,4,7,3,0.0254
F,31,4,Single,Purchasing,Conceptual,9.0,2,51,2,1,5,type2,3.0,2,3,8,2,0.1264
M,26,3,Married,IT,Analytical,3.0,3,61,1,4,5,type3,3.0,3,3,6,5,0.1284
F,34,3,Married,Sales,Analytical,5.0,4,40,1,3,4,type3,4.0,3,2,8,3,0.0189
F,39,3,Single,Accounting and Finance,Behavioral,13.0,4,64,1,1,6,type2,4.0,3,3,7,4,0.2239
M,22,4,Single,IT,Conceptual,3.0,3,59,1,4,8,type2,1.0,3,4,8,5,0.2962
F,51,3,Married,Sales,Analytical,18.0,2,52,1,2,5,type2,3.0,3,1,8,3,0.06
F,48,5,Single,Sales,Analytical,19.0,4,74,1,3,8,type2,2.0,1,4,5,3,0.1576
F,45,4,Single,Accounting and Finance,Directive,21.0,1,43,1,4,2,type2,3.0,3,3,8,1,0.0657
M,31,4,Single,Operarions,Behavioral,7.0,4,25,1,2,8,type2,2.0,3,2,7,3,0.1003
F,49,4,Married,Purchasing,Behavioral,27.0,2,53,0,4,5,type3,1.0,3,2,6,5,0.1414
F,51,2,Single,Operarions,Analytical,12.0,1,60,1,4,8,type2,3.0,3,5,6,3,0.3671
M,35,3,Single,IT,Behavioral,7.0,1,59,0,3,6,type2,2.0,4,1,7,4,0.2755
F,26,3,Married,Sales,Directive,4.0,4,66,0,1,4,type2,2.0,3,1,9,2,0.1413
M,30,4,Single,Purchasing,Analytical,6.0,2,32,1,3,9,type2,1.0,3,2,8,3,0.0829
M,39,4,Married,Operarions,Analytical,4.0,2,74,2,3,3,type4,1.0,4,4,6,5,0.0051
F,51,4,Married,Logistics,Directive,28.0,4,48,2,3,3,type3,1.0,3,4,8,3,0.1645
M,64,4,Single,IT,Analytical,41.0,2,40,2,3,6,type0,2.0,3,2,8,3,0.1787
F,55,4,Married,Sales,Analytical,16.0,1,36,1,4,6,type2,1.0,3,3,8,3,0.0674
F,32,4,Single,Operarions,Behavioral,8.0,2,26,1,3,8,type1,2.0,3,4,7,3,0.0825
F,22,3,Married,Logistics,Directive,3.0,1,67,1,3,6,type2,3.0,5,3,6,3,0.2911
F,21,5,Single,Operarions,Directive,2.0,2,31,1,2,7,type2,1.0,3,3,8,2,0.014
M,54,3,Single,Logistics,Directive,30.0,3,67,1,2,5,type2,2.0,3,2,5,3,0.0559
F,60,3,Married,R&D,Behavioral,27.0,1,29,1,4,8,type3,3.0,3,3,8,5,0.1059
M,21,3,Married,R&D,Analytical,2.0,2,73,0,5,8,type2,1.0,3,5,6,4,0.2865
M,24,4,Married,Quality,Conceptual,5.0,3,29,0,3,9,type3,1.0,2,5,6,4,0.1125
F,34,3,Married,Quality,Analytical,6.0,4,25,0,3,6,type2,4.0,3,2,9,3,0.1858
F,39,4,Married,Production,Behavioral,10.0,4,27,1,3,8,type3,2.0,2,5,5,2,0.0265
F,44,1,Married,Sales,Conceptual,12.0,4,30,1,3,10,type2,2.0,1,4,8,5,0.1336
M,60,3,Married,IT,Conceptual,33.0,4,68,1,5,5,type3,1.0,4,2,7,1,0.2638
M,45,4,Married,Purchasing,Directive,19.0,3,23,0,3,8,type2,3.0,3,3,7,4,0.7682
M,54,3,Married,Logistics,Conceptual,26.0,1,71,0,4,10,type2,1.0,3,3,7,3,0.0024
F,42,3,Single,Operarions,Behavioral,15.0,3,63,0,2,8,type3,2.0,3,5,8,3,0.2737
M,50,3,Married,Sales,Directive,21.0,3,54,1,3,5,type2,1.0,3,5,7,5,0.0583
F,39,3,Single,Operarions,Analytical,9.0,3,48,1,2,7,type2,4.0,1,3,7,4,0.1829
F,39,4,Married,Operarions,Directive,10.0,1,38,2,4,6,type3,3.0,4,3,8,2,0.6573
M,54,1,Married,IT,Conceptual,30.0,3,35,2,2,9,type2,1.0,2,2,7,4,0.0432
M,39,3,Single,Logistics,Analytical,13.0,2,55,1,4,8,type2,1.0,1,3,6,4,0.3331
M,38,4,Married,IT,Conceptual,15.0,3,68,0,5,10,type3,2.0,3,2,5,5,0.0525
M,47,4,Single,Operarions,Directive,18.0,3,26,1,1,3,type3,4.0,3,3,8,4,0.0874
F,52,2,Single,Marketing,Directive,17.0,1,44,1,2,4,type2,2.0,3,3,8,5,0.1955
F,39,3,Single,Logistics,Behavioral,36.0,4,49,1,1,5,type0,1.0,4,1,8,4,0.1407
M,30,4,Single,Operarions,Directive,6.0,3,68,1,5,6,type3,4.0,3,4,8,3,0.2319
F,25,2,Married,Sales,Behavioral,13.385064177362894,3,22,1,3,2,type2,3.0,3,4,9,4,0.1768
M,39,4,Single,Logistics,Conceptual,0.0,0,25,0,3,5,type2,3.0,3,2,9,4,0.0022
M,26,4,Married,IT,Analytical,2.0,1,45,0,2,5,type4,2.0,3,3,7,3,0.2476
M,33,1,Single,Operarions,Analytical,11.0,1,69,1,4,4,type3,2.0,1,3,8,5,0.701
F,39,3,Single,IT,Behavioral,11.0,2,43,1,3,1,type2,3.0,4,3,7,3,0.2762
M,39,4,Married,R&D,Directive,2.0,2,48,1,2,5,type2,3.0,4,2,7,5,0.1724
F,60,4,Married,Logistics,Analytical,38.0,1,34,1,3,4,type2,2.0,4,1,7,4,0.0759
M,52,3,Single,Logistics,Behavioral,18.0,4,73,1,3,6,type2,2.0,5,4,9,4,0.1212
M,29,3,Married,R&D,Conceptual,5.0,2,34,1,3,8,type2,3.0,3,4,8,3,0.0599
F,40,1,Married,Sales,Conceptual,14.0,4,45,2,3,4,type3,1.0,3,2,5,3,0.0882
M,26,3,Single,R&D,Analytical,3.0,3,47,1,1,6,type2,1.0,2,3,7,3,0.2958
M,30,4,Single,R&D,Analytical,6.0,3,56,0,3,7,type3,4.0,2,4,9,5,0.027000000000000003
F,41,2,Married,R&D,Directive,2.0,2,64,1,1,9,type3,3.0,3,4,8,3,0.5667
F,56,3,Single,Sales,Behavioral,33.0,3,63,0,4,9,type4,1.0,3,4,7,3,0.1294
F,45,3,Married,R&D,Directive,11.0,2,51,1,3,6,type1,2.0,3,1,5,4,0.213
M,23,3,Single,IT,Analytical,4.0,3,29,1,4,5,type3,2.0,3,2,5,3,0.1003
M,39,5,Married,Quality,Directive,3.0,3,57,1,2,7,type4,4.0,3,3,7,3,0.2819
F,30,5,Single,Production,Behavioral,6.0,2,56,1,1,6,type2,3.0,3,1,5,5,0.0661
F,46,3,Single,Accounting and Finance,Behavioral,10.0,3,37,2,3,4,type3,3.0,3,3,5,3,0.1465
M,42,3,Married,IT,Behavioral,9.0,1,52,1,2,3,type3,4.0,3,1,5,3,0.7696
M,37,5,Married,R&D,Directive,9.0,2,45,0,4,7,type2,3.0,2,3,7,3,0.0938
M,24,4,Married,IT,Conceptual,5.0,1,66,0,3,8,type2,3.0,3,4,5,2,0.0477
M,57,1,Married,Human Resource Management,Directive,32.0,3,45,1,4,5,type3,3.0,3,2,8,2,0.0123
F,22,3,Single,Production,Behavioral,3.0,1,48,1,4,7,type3,2.0,3,3,5,3,0.1968
F,20,4,Married,Accounting and Finance,Analytical,1.0,1,43,0,3,10,type2,3.0,3,2,6,4,0.1657
F,49,2,Single,IT,Conceptual,27.0,1,64,1,4,5,type2,3.0,3,1,7,4,0.1827
F,31,3,Married,Purchasing,Analytical,9.0,3,39,1,3,6,type4,1.0,2,3,9,3,0.1914
F,52,3,Married,IT,Analytical,30.0,3,70,1,5,6,type3,3.0,3,4,5,3,0.2141
M,42,2,Married,IT,Analytical,18.0,3,61,2,3,5,type1,2.0,3,4,6,4,0.0317
F,47,3,Married,Marketing,Directive,15.0,3,42,1,3,5,type2,3.0,3,2,8,4,0.2254
F,37,3,Married,IT,Directive,10.0,3,25,1,2,5,type2,4.0,3,1,8,2,0.0687
F,31,3,Married,Human Resource Management,Behavioral,3.0,3,73,2,5,6,type1,3.0,1,3,8,4,0.0604
F,51,4,Married,Logistics,Directive,15.0,2,59,0,2,8,type3,1.0,3,5,8,5,0.0144
F,21,3,Single,Sales,Analytical,2.0,2,42,1,3,3,type2,2.0,4,3,8,5,0.0369
M,38,2,Single,Human Resource Management,Conceptual,10.0,4,41,2,5,4,type2,3.0,3,2,9,2,0.6232
F,32,4,Married,Quality,Analytical,10.0,4,44,0,4,5,type2,3.0,3,2,8,5,0.2989
F,40,3,Married,Human Resource Management,Directive,16.0,4,29,1,3,8,type2,4.0,3,2,8,5,0.2597
F,46,4,Single,Purchasing,Analytical,23.0,3,45,1,3,4,type2,3.0,3,3,6,3,0.2952
M,60,4,Married,Operarions,Behavioral,29.0,1,43,2,3,8,type3,1.0,1,2,5,3,0.147
F,48,4,Single,Human Resource Management,Analytical,13.0,3,74,1,3,8,type2,1.0,5,1,5,4,0.1512
M,31,3,Single,Logistics,Directive,7.0,2,50,0,1,2,type3,4.0,3,1,8,2,0.1907
F,24,3,Married,Purchasing,Conceptual,5.0,2,67,0,3,4,type2,1.0,3,3,5,3,0.0537
F,25,3,Married,Logistics,Directive,6.0,3,62,0,3,8,type2,1.0,2,3,5,3,0.1887
M,47,5,Married,IT,Behavioral,9.0,2,64,1,3,5,type4,1.0,4,3,7,3,0.2258
M,53,3,Married,IT,Analytical,30.0,3,72,1,2,8,type3,2.0,4,2,8,3,0.2159
F,48,2,Married,Accounting and Finance,Conceptual,18.0,3,44,0,2,8,type2,3.0,1,2,9,3,0.1647
F,44,3,Married,R&D,Conceptual,15.0,1,33,1,1,8,type2,3.0,3,2,7,3,0.7167
M,25,4,Single,Operarions,Directive,6.0,4,67,0,3,10,type2,3.0,4,3,8,3,0.2621
M,42,4,Single,Sales,Directive,15.0,4,62,0,2,5,type1,1.0,3,4,7,3,0.1766
M,65,3,Married,IT,Analytical,39.0,1,42,2,5,2,type2,1.0,3,1,9,1,0.1769
F,39,3,Married,Marketing,Analytical,12.0,1,52,0,3,7,type2,1.0,3,4,8,3,0.1981
M,20,3,Married,Operarions,Analytical,1.0,1,46,1,3,5,type3,1.0,3,3,8,3,0.1408
F,35,4,Married,Purchasing,Analytical,7.0,1,50,0,1,4,type3,3.0,3,4,8,3,0.154
M,19,3,Single,Sales,Directive,0.0,0,45,1,4,5,type2,1.0,3,4,7,3,0.0799
M,52,4,Married,IT,Conceptual,23.0,3,27,1,1,6,type3,3.0,3,3,7,5,0.0175
F,52,4,Married,Sales,Behavioral,17.0,2,49,0,3,4,type2,4.0,3,3,6,4,0.272
M,33,3,Married,Sales,Behavioral,7.0,3,43,1,3,9,type2,3.0,3,3,6,3,0.1927
M,35,3,Single,Accounting and Finance,Conceptual,6.0,1,47,1,5,6,type3,3.0,2,4,6,2,0.0348
M,62,3,Married,IT,Directive,28.0,3,32,1,4,9,type2,1.0,2,2,8,3,0.1563
F,58,4,Single,Logistics,Analytical,21.0,3,35,2,4,4,type2,3.0,3,3,6,2,0.0844
F,27,4,Single,Logistics,Conceptual,5.0,4,53,1,2,5,type2,3.0,3,1,6,2,0.0703
F,30,2,Married,IT,Conceptual,6.0,2,55,0,2,6,type2,1.0,3,3,8,3,0.032
M,54,2,Married,Accounting and Finance,Directive,32.0,2,52,2,5,3,type2,1.0,4,4,9,3,0.0972
M,32,3,Single,Purchasing,Analytical,5.0,1,41,2,3,4,type3,2.0,3,4,5,4,0.0749
M,64,5,Married,Sales,Directive,39.0,1,69,1,3,4,type2,1.0,3,3,9,2,0.7543
F,34,3,Married,Sales,Conceptual,12.0,2,72,1,1,6,type3,1.0,4,4,5,3,0.0311
M,22,3,Married,Accounting and Finance,Behavioral,3.0,3,35,1,1,7,type4,3.0,3,4,8,5,0.1419
F,32,2,Married,Sales,Behavioral,9.0,3,20,0,2,6,type2,4.0,3,2,8,3,0.0009
F,35,4,Married,Logistics,Conceptual,7.0,3,59,0,1,6,type2,2.0,3,2,8,3,0.2769
F,24,4,Single,IT,Directive,5.0,1,25,1,3,7,type3,3.0,5,4,8,3,0.05
F,26,1,Single,Logistics,Analytical,3.0,1,54,1,2,6,type2,1.0,4,3,6,3,0.0896
F,38,2,Single,Operarions,Conceptual,11.0,2,68,1,2,6,type2,2.0,3,3,7,3,0.7245
M,24,4,Single,R&D,Directive,5.0,1,42,1,5,5,type2,1.0,4,4,7,3,0.5309
M,39,4,Married,IT,Directive,3.0,2,56,1,3,9,type2,2.0,3,4,7,3,0.2939
F,50,4,Married,Purchasing,Conceptual,18.0,2,43,0,2,6,type2,2.0,4,3,7,3,0.0358
F,38,3,Married,R&D,Behavioral,12.0,2,73,1,3,8,type3,1.0,2,4,7,5,0.0044
F,37,3,Married,Human Resource Management,Directive,11.0,2,40,1,4,10,type2,4.0,3,4,8,3,0.9162
F,55,5,Married,Operarions,Conceptual,32.0,1,43,1,4,6,type0,1.0,2,2,9,3,0.3371
F,22,2,Married,Accounting and Finance,Directive,3.0,2,26,1,2,9,type3,1.0,4,3,8,3,0.1171
F,24,4,Married,Sales,Analytical,5.0,1,54,1,3,7,type2,3.0,4,3,8,4,0.0632
M,36,4,Single,Logistics,Behavioral,10.0,1,48,0,3,5,type3,1.0,3,2,5,3,0.0944
M,27,4,Single,Logistics,Directive,5.0,1,47,1,4,4,type3,3.0,3,4,7,2,0.2161
M,52,4,Married,Human Resource Management,Behavioral,22.0,4,27,0,3,4,type4,2.0,4,2,8,4,0.0068
F,54,4,Married,R&D,Conceptual,28.0,4,27,2,2,8,type3,3.0,3,4,9,3,0.0671
F,60,4,Single,Security,Analytical,13.385064177362894,2,54,1,5,5,type2,3.0,3,1,9,3,0.1264
F,36,4,Married,IT,Conceptual,7.0,3,72,1,2,5,type2,4.0,2,2,8,3,0.1805
F,30,3,Married,IT,Directive,8.0,4,27,1,4,3,type3,4.0,4,4,8,4,0.0699
M,21,2,Single,Sales,Directive,2.0,2,66,2,3,6,type3,2.0,3,2,8,3,0.1535
M,30,4,Single,Logistics,Directive,8.0,3,44,0,1,7,type3,3.0,5,3,5,5,0.0287
F,35,5,Married,IT,Analytical,10.0,4,74,1,2,8,type2,2.0,3,3,8,3,0.2664
M,36,3,Single,Purchasing,Directive,12.0,2,65,1,3,9,type3,3.0,4,3,9,1,0.0487
M,21,2,Single,R&D,Directive,2.0,2,71,2,3,9,type3,3.0,3,1,8,3,0.0102
F,54,4,Single,Sales,Conceptual,16.0,4,20,1,2,5,type2,3.0,4,4,8,3,0.0827
F,30,3,Married,Logistics,Conceptual,8.0,4,29,0,2,6,type4,1.0,4,1,5,3,0.1129
F,32,4,Married,Operarions,Analytical,5.0,1,21,0,2,6,type3,2.0,3,4,8,4,0.1854
F,22,4,Married,Logistics,Analytical,3.0,1,58,2,3,8,type2,2.0,3,3,6,4,0.0447
F,35,2,Single,Logistics,Directive,7.0,4,73,1,3,7,type2,2.0,2,3,8,3,0.0015
F,21,4,Single,R&D,Conceptual,2.0,2,54,1,2,3,type3,1.0,4,3,8,3,0.1602
M,26,4,Single,Purchasing,Behavioral,2.0,2,28,1,3,3,type2,3.0,3,2,8,5,0.5787
M,51,2,Married,Sales,Behavioral,13.385064177362894,1,33,2,2,4,type3,2.0,3,3,6,4,0.0276
F,32,5,Single,Purchasing,Analytical,10.0,3,37,1,4,7,type3,4.0,3,3,7,3,0.2772
F,60,3,Single,R&D,Directive,38.0,3,59,0,4,5,type3,4.0,5,4,8,3,0.1872
F,57,1,Married,Operarions,Directive,35.0,3,65,1,2,8,type3,2.0,1,3,8,5,0.0762
F,39,5,Married,Operarions,Conceptual,20.0,2,24,0,3,3,type2,3.0,2,3,8,5,0.0745
F,26,1,Single,R&D,Directive,3.0,3,64,1,4,7,type2,2.0,3,2,8,4,0.1056
M,25,3,Married,Accounting and Finance,Conceptual,6.0,3,57,1,2,5,type4,4.0,4,4,6,2,0.9897
M,63,3,Married,IT,Analytical,38.0,2,28,2,5,7,type3,1.0,1,3,8,5,0.3665
F,55,3,Single,Accounting and Finance,Conceptual,18.0,4,68,1,3,6,type3,3.0,3,3,7,5,0.1446
M,44,2,Single,Security,Analytical,12.0,3,25,0,4,9,type3,1.0,3,2,8,1,0.2488
F,55,4,Married,R&D,Behavioral,31.0,3,32,0,3,8,type2,2.0,3,4,7,3,0.2502
M,39,3,Single,Logistics,Behavioral,20.0,4,74,2,4,6,type2,2.0,3,3,8,3,0.0686
F,55,4,Single,R&D,Behavioral,33.0,4,57,0,4,8,type4,3.0,4,2,8,3,0.0049
F,64,4,Married,Operarions,Analytical,39.0,1,61,0,2,7,type3,3.0,3,4,7,4,0.0337
F,20,4,Single,Production,Directive,1.0,1,59,1,5,8,type3,2.0,4,3,5,3,0.0064
M,46,1,Married,Accounting and Finance,Conceptual,19.0,2,67,1,1,7,type3,1.0,4,4,6,5,0.7203
F,46,4,Married,Logistics,Directive,13.385064177362894,4,39,2,3,8,type3,4.0,2,5,6,3,0.0572
M,42,3,Married,IT,Directive,9.0,1,59,1,3,6,type3,1.0,3,3,5,3,0.2749
M,25,3,Single,Human Resource Management,Conceptual,6.0,2,67,0,1,6,type2,4.0,3,3,8,4,0.0994
F,24,3,Single,IT,Conceptual,5.0,3,20,1,2,5,type3,4.0,4,2,9,3,0.0383
F,62,3,Single,Purchasing,Behavioral,36.0,1,30,1,1,7,type2,1.0,3,3,6,3,0.256
F,25,3,Married,Human Resource Management,Directive,6.0,1,23,0,3,8,type3,1.0,3,4,6,3,0.0391
F,57,5,Married,Operarions,Directive,20.0,2,35,1,2,5,type2,2.0,3,3,8,4,0.1609
F,27,3,Married,Purchasing,Behavioral,5.0,4,42,0,3,9,type2,1.0,4,4,9,5,0.6115
M,44,3,Single,IT,Conceptual,18.0,4,31,0,5,2,type3,1.0,4,2,7,3,0.2214
M,30,4,Married,Logistics,Directive,6.0,2,27,2,3,9,type3,1.0,3,4,5,3,0.1526
F,39,3,Married,Sales,Behavioral,12.0,4,29,1,3,10,type2,4.0,4,1,7,3,0.1432
M,31,4,Married,IT,Analytical,2.0,1,29,0,1,8,type2,3.0,1,3,6,3,0.0652
F,22,3,Married,IT,Directive,3.0,2,21,0,4,6,type3,1.0,3,1,8,2,0.0659
M,35,4,Married,IT,Behavioral,7.0,3,64,1,4,5,type2,2.0,4,3,8,3,0.1068
M,37,4,Single,Sales,Directive,13.0,1,74,0,1,7,type2,3.0,4,4,7,3,0.0118
M,28,5,Single,IT,Behavioral,6.0,4,30,1,2,9,type2,3.0,3,3,8,3,0.1461
M,23,4,Married,IT,Directive,4.0,3,24,1,2,8,type2,1.0,3,2,7,3,0.2409
F,34,3,Married,IT,Conceptual,8.0,3,20,2,3,9,type2,3.0,4,3,8,4,0.9288
M,39,5,Single,Human Resource Management,Behavioral,12.0,3,44,2,4,8,type2,3.0,3,2,5,3,0.0193
F,26,3,Single,Logistics,Directive,4.0,1,74,2,5,6,type3,1.0,1,3,7,4,0.1211
M,21,4,Married,Operarions,Analytical,2.0,2,36,1,3,7,type3,2.0,3,4,7,4,0.1658
M,20,4,Married,Logistics,Behavioral,1.0,1,28,0,1,8,type2,1.0,4,3,8,3,0.2582
M,46,2,Married,IT,Directive,10.0,1,36,1,1,7,type2,1.0,3,3,7,4,0.1021
F,31,5,Married,Quality,Behavioral,4.0,1,67,1,2,5,type2,1.0,3,3,7,3,0.0818
F,39,4,Married,IT,Conceptual,5.0,3,43,1,3,6,type2,1.0,3,3,8,5,0.1833
F,22,5,Married,Sales,Conceptual,3.0,1,28,0,1,4,type2,4.0,3,4,6,4,0.16699999999999998
F,27,3,Married,Human Resource Management,Directive,5.0,3,46,1,2,7,type3,2.0,3,2,8,1,0.0675
F,33,5,Single,R&D,Analytical,10.0,2,48,0,2,9,type3,4.0,3,4,7,5,0.0673
M,60,5,Married,Accounting and Finance,Conceptual,33.0,1,62,1,3,1,type2,3.0,3,3,6,3,0.2317
M,60,5,Married,IT,Behavioral,30.0,1,71,0,2,5,type2,1.0,4,2,8,2,0.0158
F,27,4,Single,Logistics,Directive,3.0,2,55,2,3,9,type2,3.0,2,4,8,3,0.2476
M,33,5,Single,Human Resource Management,Analytical,6.0,4,67,1,1,8,type3,1.0,4,3,8,3,0.2118
F,60,3,Single,Logistics,Directive,35.0,3,23,1,1,7,type2,3.0,2,3,7,2,0.2612
F,27,4,Single,Purchasing,Analytical,3.0,1,32,1,4,8,type2,3.0,3,3,8,3,0.1418
M,22,3,Married,Purchasing,Conceptual,3.0,3,55,1,3,8,type2,1.0,3,4,7,2,0.1672
F,29,5,Single,Logistics,Behavioral,6.0,4,36,1,2,8,type3,1.0,3,3,7,3,0.1467
F,27,2,Single,Logistics,Directive,5.0,2,69,1,3,7,type3,1.0,2,3,6,2,0.1598
M,50,5,Married,Operarions,Behavioral,16.0,4,65,1,3,8,type2,4.0,3,3,8,3,0.0102
F,43,4,Married,Sales,Directive,5.0,1,37,1,5,2,type2,1.0,5,3,8,2,0.1165
M,32,3,Single,IT,Directive,5.0,4,36,1,5,6,type2,3.0,5,4,6,3,0.1532
F,26,3,Married,Purchasing,Conceptual,3.0,1,48,2,2,10,type2,4.0,3,2,8,4,0.1152
F,55,3,Single,IT,Behavioral,33.0,4,52,2,3,4,type2,2.0,3,3,7,3,0.2728
M,21,4,Single,Operarions,Directive,2.0,2,25,0,2,4,type3,1.0,3,2,7,3,0.1993
F,34,3,Married,R&D,Conceptual,7.0,3,29,1,4,8,type2,3.0,3,4,6,3,0.2169
M,57,4,Married,Purchasing,Directive,35.0,4,38,1,5,6,type3,3.0,3,3,6,3,0.1
F,29,4,Married,Logistics,Directive,7.0,2,31,1,2,8,type3,4.0,3,3,6,2,0.5791
M,28,3,Married,Logistics,Conceptual,4.0,1,33,1,2,7,type2,2.0,2,3,8,3,0.5259
F,39,2,Single,R&D,Conceptual,7.0,3,52,1,3,6,type3,3.0,4,4,8,3,0.1408
F,60,5,Single,IT,Directive,32.0,4,24,0,1,8,type3,2.0,2,2,8,5,0.1856
M,35,2,Married,IT,Behavioral,6.0,1,36,0,3,1,type2,1.0,3,2,7,2,0.1498
M,23,4,Single,IT,Behavioral,4.0,2,57,1,4,10,type3,4.0,3,2,6,3,0.193
F,25,2,Single,Logistics,Conceptual,6.0,4,63,0,5,9,type3,4.0,5,4,8,4,0.1153
F,26,3,Married,Operarions,Behavioral,2.0,2,23,0,5,8,type2,1.0,2,3,8,4,0.1064
F,52,1,Single,Logistics,Directive,21.0,4,26,0,1,9,type4,1.0,3,3,8,5,0.0674
M,46,2,Married,IT,Analytical,13.0,2,45,1,5,8,type3,3.0,3,2,6,3,0.0736
M,37,3,Married,Sales,Behavioral,11.0,4,71,1,2,8,type2,1.0,3,2,5,5,0.071
F,49,4,Married,Operarions,Analytical,16.0,2,72,1,2,9,type3,2.0,3,2,7,3,0.1168
F,31,3,Single,Human Resource Management,Conceptual,5.0,3,64,0,4,7,type3,3.0,3,3,6,3,0.1764
F,57,2,Married,R&D,Directive,30.0,2,72,1,4,4,type2,3.0,3,3,8,3,0.1088
